mainid,type,isid,indate,inmonth,indays,title,chip,inreasoncode,inreason,class,classname,variety,color,area,sex,name,userTag,asylumnm,asylumtel,asylumaddr,note,photo,weburl,piclocalurl,endDay,createdate
17884,2,107-H033D,2018-03-16T00:00:00,2018-03,952,107-H033D,991001000299852,138,政府捕捉,1,犬,混種,黃,崙背鄉,公         ,107-H033D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/d141dd3c-99f1-4b2d-bbf9-0a5514a67eb5_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=39762&AcceptNum=107-H033D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\107-H033D.jpg,2020/11/10,2020-10-23 15:48:19.867
17885,2,107-H037D,2018-03-16T00:00:00,2018-03,952,107-H037D,991001000299863,138,政府捕捉,1,犬,混種,黑,麥寮鄉,公         ,107-H037D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/971b211e-1b6f-4964-bc7d-e070e6ca9232_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=39766&AcceptNum=107-H037D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\107-H037D.jpg,2020/11/10,2020-10-23 15:48:20.070
17886,2,107-H038D,2018-03-16T00:00:00,2018-03,952,107-H038D,991001000299866,138,政府捕捉,1,犬,混種,黑,麥寮鄉,公         ,107-H038D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/1310b874-3ff3-4bb3-88ba-69eb7afc9ff5_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=39768&AcceptNum=107-H038D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\107-H038D.jpg,2020/11/10,2020-10-23 15:48:20.303
17887,2,AAAHG1070325005,2018-03-15T00:00:00,2018-03,953,AAAHG1070325005,,138,政府捕捉,1,犬,混種狗,黑,五股區,x         ,AAAHG1070325005,AAAHG,新北市五股區公立動物之家,02-82925265,新北市五股區外寮路9-9號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/81eaadf3-f6b3-4854-97da-9ed691a87dc7_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=41564&AcceptNum=AAAHG1070325005&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAHG1070325005.jpg,2020/11/10,2020-10-23 15:48:20.540
17888,2,AAACG107031501,2018-03-15T00:00:00,2018-03,953,AAACG107031501,900138000920021,138,政府捕捉,1,犬,混種狗,棕,汐止區,公         ,AAACG107031501,AAACG,新北市新店區公立動物之家,02-22159462,新北市新店區安泰路235號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/f298a0f7-6b94-49ba-9467-01b7d73a181b_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=41262&AcceptNum=AAACG107031501&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAACG107031501.jpg,2020/11/10,2020-10-23 15:48:20.797
17889,2,107031208,2018-03-12T00:00:00,2018-03,956,107031208,900073000015601,15,不擬續養,1,犬,混種,黑,,公         ,107031208,VAAAG,臺北市動物之家,02-87913254,臺北市內湖區潭美街852號,107.2.19 心絲蟲預防藥，跳蚤107.3.10 八合一，狂犬疫苗注射，四合一(-)>開放認養(所內絕育),https://asms.coa.gov.tw/Amlapp/Upload/Pic/32446_107031208_3_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=37762&AcceptNum=107031208&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\107031208.jpg,2020/11/10,2020-10-23 15:48:20.957
17890,2,107031002,2018-03-10T00:00:00,2018-03,958,107031002,,13,動物救援,1,犬,混種,none,南港區,公         ,107031002,VAAAG,臺北市動物之家,02-87913254,臺北市內湖區潭美街852號,(107.3.26所內絕育)107.3.10 8合1+狂犬 ,https://asms.coa.gov.tw/Amlapp/Upload/Pic/32437_107031002_1_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=42568&AcceptNum=107031002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\107031002.jpg,2020/11/10,2020-10-23 15:48:21.150
17891,2,CAAAG1070310001,2018-03-10T00:00:00,2018-03,958,CAAAG1070310001,990000001412372,15,不擬續養,1,犬,混種狗,黃,平鎮區,公         ,CAAAG1070310001,CAAAG,桃園市動物保護教育園區,03-4861760,桃園市新屋區永興里3鄰藻礁路1668號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/1cdff97a-14df-497c-90ea-bb4d5b2be607_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=37644&AcceptNum=CAAAG1070310001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\CAAAG1070310001.jpg,2020/11/10,2020-10-23 15:48:21.427
17892,2,107-C003D,2018-03-09T00:00:00,2018-03,959,107-C003D,990000000255761,138,政府捕捉,1,犬,混種,黑,斗南鎮,母         ,107-C003D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/4c7dfe12-5e7e-4b9b-b226-0fe314b6715c_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=38095&AcceptNum=107-C003D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\107-C003D.jpg,2020/11/10,2020-10-23 15:48:21.627
17893,2,107-C005D,2018-03-09T00:00:00,2018-03,959,107-C005D,990000000255763,138,政府捕捉,1,犬,混種,黑,斗南鎮,母         ,107-C005D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/5beaeaa9-d3ea-41d8-af25-30a65a112cbb_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=38097&AcceptNum=107-C005D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\107-C005D.jpg,2020/11/10,2020-10-23 15:48:21.863
17894,2,107-C006D,2018-03-09T00:00:00,2018-03,959,107-C006D,99000000255764,138,政府捕捉,1,犬,混種,黑,斗南鎮,公         ,107-C006D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/d7d9a54b-cb66-4d4c-857b-3594ccb2a948_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=38098&AcceptNum=107-C006D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\107-C006D.jpg,2020/11/10,2020-10-23 15:48:22.070
17286,2,AAAHG1080113005,2019-01-13T00:00:00,2019-01,649,AAAHG1080113005,,138,政府捕捉,1,犬,混種狗,黑,林口區,母         ,AAAHG1080113005,AAAHG,新北市五股區公立動物之家,02-82925265,新北市五股區外寮路9-9號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/26d7190a-c699-42f6-9ca8-f88b6400ed2b_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=80046&AcceptNum=AAAHG1080113005&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAHG1080113005.jpg,2020/11/10,2020-10-23 15:45:25.663
17287,2,CAAAG1080113002,2019-01-13T00:00:00,2019-01,649,CAAAG1080113002,990000000508927,15,不擬續養,1,犬,混種狗,虎斑,楊梅區,公         ,CAAAG1080113002,CAAAG,桃園市動物保護教育園區,03-4861760,桃園市新屋區永興里3鄰藻礁路1668號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/f3200f4c-6a94-4f19-a7a2-a0cbf7f58747_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=80053&AcceptNum=CAAAG1080113002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\CAAAG1080113002.jpg,2020/11/10,2020-10-23 15:45:25.917
17288,2,CAAAG1080112002,2019-01-12T00:00:00,2019-01,650,CAAAG1080112002,990000002292059,138,政府捕捉,1,犬,混種狗,黑,八德區,母         ,CAAAG1080112002,CAAAG,桃園市動物保護教育園區,03-4861760,桃園市新屋區永興里3鄰藻礁路1668號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/8fb8a607-6055-4e24-bd6b-fcab03e5c17e_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=79986&AcceptNum=CAAAG1080112002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\CAAAG1080112002.jpg,2020/11/10,2020-10-23 15:45:26.133
17289,2,FAAAG10801120029,2019-01-12T00:00:00,2019-01,650,FAAAG10801120029,900073000032903,15,不擬續養,1,犬,混種狗,米,北屯區,母         ,FAAAG10801120029,FAAAG,臺中市動物之家南屯園區,04-23850976,臺中市南屯區中台路601號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/34babd03-9616-4f50-849a-4be10c3ccd29.png,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=80152&AcceptNum=FAAAG10801120029&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\FAAAG10801120029.jpg,2020/11/10,2020-10-23 15:45:26.313
17290,2,108-E021D,2019-01-11T00:00:00,2019-01,651,108-E021D,990000001397751,138,政府捕捉,1,犬,混種狗,黑,斗六市,公         ,108-E021D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/f3c4a33e-8567-4354-a3d3-6708dc48d6cc_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=79854&AcceptNum=108-E021D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\108-E021D.jpg,2020/11/10,2020-10-23 15:45:26.520
17291,2,S080109-13,2019-01-09T00:00:00,2019-01,653,S080109-13,,14,拾獲送交,1,犬,混種,黑,善化區,公         ,S080109-13,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/8ed9fdcf-b674-4d74-9a72-dbcbad9b10e7_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=79654&AcceptNum=S080109-13&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080109-13.jpg,2020/11/10,2020-10-23 15:45:26.797
17292,2,PAAAG1080109007,2019-01-09T00:00:00,2019-01,653,PAAAG1080109007,,138,政府捕捉,1,犬,混種狗,黑,湖西鄉,公         ,PAAAG1080109007,PAAAG,澎湖縣流浪動物收容中心,06-9213559,澎湖縣馬公市烏崁里260號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/55cc75aa-4639-4b35-a645-ce9380ac8f31_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=79659&AcceptNum=PAAAG1080109007&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\PAAAG1080109007.jpg,2020/11/10,2020-10-23 15:45:27.040
17293,2,AAAHG1080109003,2019-01-09T00:00:00,2019-01,653,AAAHG1080109003,900138000767683,138,政府捕捉,1,犬,混種狗,黑,林口區,x         ,AAAHG1080109003,AAAHG,新北市五股區公立動物之家,02-82925265,新北市五股區外寮路9-9號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/9f6e1ead-313b-4967-82bb-80cbc6269f73_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=79297&AcceptNum=AAAHG1080109003&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAHG1080109003.jpg,2020/11/10,2020-10-23 15:45:27.297
17294,2,AAACG1080108001,2019-01-08T00:00:00,2019-01,654,AAACG1080108001,900128001392207,14,拾獲送交,1,犬,混種狗,黑,新店區,母         ,AAACG1080108001,AAACG,新北市新店區公立動物之家,02-22159462,新北市新店區安泰路235號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/98ac7495-a4c9-4971-8b90-4f9da88876d3_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=79156&AcceptNum=AAACG1080108001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAACG1080108001.jpg,2020/11/10,2020-10-23 15:45:27.533
17295,2,S080108-29,2019-01-08T00:00:00,2019-01,654,S080108-29,,15,不擬續養,1,犬,混種狗,黑,後壁區,公         ,S080108-29,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/7f508156-77e6-4f8c-be93-099e5bbadb55_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=79321&AcceptNum=S080108-29&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S080108-29.jpg,2020/11/10,2020-10-23 15:45:27.750
17296,2,108010805,2019-01-08T00:00:00,2019-01,654,108010805,,13,動物救援,1,犬,混種,黑,南港區,公         ,108010805,VAAAG,臺北市動物之家,02-87913254,臺北市內湖區潭美街852號,,https://asms.coa.gov.tw/Amlapp/images/defaultSmall.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=79198&AcceptNum=108010805&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\108010805.jpg,2020/11/10,2020-10-23 15:45:27.873
17297,2,W080107-09,2019-01-07T00:00:00,2019-01,655,W080107-09,,138,政府捕捉,1,犬,混種狗,黑棕,七股區,母         ,W080107-09,UAAAG,臺南市動物之家灣裡站,06-2964439,臺南市南區省躬里14鄰萬年路580巷92號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/1f9375e8-2ec6-4fdd-8924-6d5e29618ad4_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=78976&AcceptNum=W080107-09&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\W080107-09.jpg,2020/11/05,2020-10-23 15:45:28.123
17313,2,AAAEG1071225002,2018-12-25T00:00:00,2018-12,668,AAAEG1071225002,,138,政府捕捉,1,犬,混種狗,黑,土城區,母         ,AAAEG1071225002,AAAEG,新北市中和區公立動物之家,02-86685547,新北市中和區興南路三段100號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/5900c397-5a82-4b84-8082-a1c392f49bd6_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77735&AcceptNum=AAAEG1071225002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAEG1071225002.jpg,2020/11/10,2020-10-23 15:45:31.740
17314,2,S071225-02,2018-12-25T00:00:00,2018-12,668,S071225-02,,138,政府捕捉,1,犬,混種狗,黑,玉井區,公         ,S071225-02,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/f178e6a3-4163-44c2-bb72-25913a76cdb0_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77791&AcceptNum=S071225-02&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S071225-02.jpg,2020/11/10,2020-10-23 15:45:31.917
17315,2,LAABG107122402,2018-12-24T00:00:00,2018-12,669,LAABG107122402,900138000584863,138,政府捕捉,1,犬,混種狗,黃,永安區,公         ,LAABG107122402,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/688b338b-98ed-4338-87ab-ec7eb72cf577_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77636&AcceptNum=LAABG107122402&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG107122402.jpg,2020/11/10,2020-10-23 15:45:32.147
17316,2,1071203,2018-12-24T00:00:00,2018-12,669,1071203,990001000048095,15,不擬續養,1,犬,混種,黑,五結鄉,母         ,1071203,BAAAG,宜蘭縣流浪動物中途之家,039602350 #620,宜蘭縣五結鄉成興村利寶路60號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/e6e15786-e744-4e3b-880c-29ca49f198a8_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77597&AcceptNum=1071203&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\1071203.jpg,2020/11/10,2020-10-23 15:45:32.433
17317,2,CAAAG1071223002,2018-12-23T00:00:00,2018-12,670,CAAAG1071223002,900032002872040,15,不擬續養,1,犬,混種狗,黃,桃園區,公         ,CAAAG1071223002,CAAAG,桃園市動物保護教育園區,03-4861760,桃園市新屋區永興里3鄰藻礁路1668號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/a5625257-10ea-4958-abb0-02c8949ec0f5_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77538&AcceptNum=CAAAG1071223002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\CAAAG1071223002.jpg,2020/11/10,2020-10-23 15:45:32.710
17318,2,108-H004D,2018-12-22T00:00:00,2018-12,671,108-H004D,990000001397659,138,政府捕捉,1,犬,混種狗,黑黃,斗六市,公         ,108-H004D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/b0dfe87b-2506-4a68-905b-08ad2c5f9665_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77474&AcceptNum=108-H004D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\108-H004D.jpg,2020/11/10,2020-10-23 15:45:32.943
17319,2,108-E001D,2018-12-21T00:00:00,2018-12,672,108-E001D,990000000720244,138,政府捕捉,1,犬,混種狗,黃,虎尾鎮,公         ,108-E001D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/9ba3192d-ceb1-4c2d-8892-c77b180bea1b_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77400&AcceptNum=108-E001D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\108-E001D.jpg,2020/11/10,2020-10-23 15:45:33.153
17320,2,108-H001D,2018-12-21T00:00:00,2018-12,672,108-H001D,990000001397655,138,政府捕捉,1,犬,混種狗,黃,崙背鄉,公         ,108-H001D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/5f3ccda7-8861-4177-8eab-e31d13e0b35a_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77417&AcceptNum=108-H001D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\108-H001D.jpg,2020/11/10,2020-10-23 15:45:33.347
17321,2,108-H002D,2018-12-21T00:00:00,2018-12,672,108-H002D,900138000072061,138,政府捕捉,1,犬,混種狗,白,東勢鄉,公         ,108-H002D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/f9133b7b-98d3-42ca-90cf-b8a16c217635_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77419&AcceptNum=108-H002D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\108-H002D.jpg,2020/11/10,2020-10-23 15:45:33.617
17322,2,108-H003D,2018-12-21T00:00:00,2018-12,672,108-H003D,900138000955929,138,政府捕捉,1,犬,混種狗,棕白,斗六市,母         ,108-H003D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/847368fd-61bb-4cdb-8e13-085b4599bf3f_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77420&AcceptNum=108-H003D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\108-H003D.jpg,2020/11/10,2020-10-23 15:45:33.830
17323,2,107-E142D,2018-12-20T00:00:00,2018-12,673,107-E142D,990000000852249,138,政府捕捉,1,犬,混種狗,黑,土庫鎮,公         ,107-E142D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/4c33d5a4-7f6a-4249-acc4-b4035c472905_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77175&AcceptNum=107-E142D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\107-E142D.jpg,2020/11/10,2020-10-23 15:45:34.007
17324,2,AAACG1071220002,2018-12-20T00:00:00,2018-12,673,AAACG1071220002,900138001004558,1632,其他,1,犬,混種狗,咖啡棕,淡水區,母         ,AAACG1071220002,AAACG,新北市新店區公立動物之家,02-22159462,新北市新店區安泰路235號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/ab0983af-1744-4483-a36d-a9087519236f_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77248&AcceptNum=AAACG1071220002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAACG1071220002.jpg,2020/11/06,2020-10-23 15:45:34.270
17325,2,AAADG2018121904,2018-12-19T00:00:00,2018-12,674,AAADG2018121904,900138000904111,15,不擬續養,1,犬,混種狗,黑,泰山區,公         ,AAADG2018121904,AAADG,新北市板橋區公立動物之家,02-89662158,新北市板橋區板城路28-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/73d476ea-2e3a-4e05-9467-9c16ffbb825e_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=77102&AcceptNum=AAADG2018121904&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAADG2018121904.jpg,2020/11/10,2020-10-23 15:45:34.490
